Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
Date,,,,,,
2000-01-03,4.46875,4.46875,4.478125095367432,3.9523439407348633,4.074999809265137,322352000
2000-01-04,4.096875190734863,4.096875190734863,4.574999809265137,4.087500095367432,4.268750190734863,349748000
2000-01-05,3.487499952316284,3.487499952316284,3.7562499046325684,3.4000000953674316,3.5250000953674316,769148000
2000-01-06,3.278125047683716,3.278125047683716,3.6343750953674316,3.200000047683716,3.565624952316284,375040000
2000-01-07,3.4781250953674316,3.4781250953674316,3.5250000953674316,3.309375047683716,3.3499999046325684,210108000
2000-01-10,3.4593749046325684,3.4593749046325684,3.6312499046325684,3.278125047683716,3.628124952316284,295158000
2000-01-11,3.3375000953674316,3.3375000953674316,3.5,3.25,3.34375,210654000
2000-01-12,3.1781249046325684,3.1781249046325684,3.4000000953674316,3.1500000953674316,3.393749952316284,216090000
2000-01-13,3.296875,3.296875,3.359375,3.15625,3.246875047683716,208962000
2000-01-14,3.2125000953674316,3.2125000953674316,3.4312500953674316,3.200000047683716,3.3375000953674316,137072000
2000-01-18,3.206249952316284,3.206249952316284,3.2593750953674316,3.1500000953674316,3.171875,107698000
2000-01-19,3.340625047683716,3.340625047683716,3.375,3.1500000953674316,3.206249952316284,164910000
2000-01-20,3.237499952316284,3.237499952316284,3.3499999046325684,3.1968750953674316,3.346874952316284,119560000
2000-01-21,3.1031250953674316,3.1031250953674316,3.231250047683716,3.0,3.231250047683716,229238000
2000-01-24,3.5062499046325684,3.5062499046325684,3.668750047683716,3.375,3.378124952316284,583404000
2000-01-25,3.4625000953674316,3.4625000953674316,3.5625,3.299999952316284,3.5,188682000
2000-01-26,3.2406249046325684,3.2406249046325684,3.5,3.237499952316284,3.4312500953674316,131160000
2000-01-27,3.346874952316284,3.346874952316284,3.387500047683716,3.231250047683716,3.2593750953674316,135680000
2000-01-28,3.0843749046325684,3.0843749046325684,3.3218750953674316,3.0,3.25,275558000
2000-01-31,3.2281250953674316,3.2281250953674316,3.237499952316284,2.921875,3.018749952316284,213958000
2000-02-01,3.371875047683716,3.371875047683716,3.53125,3.21875,3.375,268092000
2000-02-02,3.471874952316284,3.471874952316284,3.612499952316284,3.387500047683716,3.3968749046325684,280518000
2000-02-03,4.209374904632568,4.209374904632568,4.296875,3.8687500953674316,4.056250095367432,875000000
2000-02-04,3.9281249046325684,3.9281249046325684,4.137499809265137,3.893749952316284,4.137499809265137,220460000
2000-02-07,3.75,3.75,3.84375,3.65625,3.809375047683716,202580000
2000-02-08,4.15625,4.15625,4.199999809265137,3.671875,3.700000047683716,389456000
2000-02-09,4.012499809265137,4.012499809265137,4.186718940734863,4.000781059265137,4.027344226837158,191608000
2000-02-10,3.809375047683716,3.809375047683716,3.9937500953674316,3.7750000953674316,3.924999952316284,199592000
2000-02-11,3.809375047683716,3.809375047683716,3.956249952316284,3.7750000953674316,3.856250047683716,166180000
2000-02-14,3.721874952316284,3.721874952316284,3.7874999046325684,3.6781249046325684,3.784374952316284,103394000
2000-02-15,3.690624952316284,3.690624952316284,3.809375047683716,3.53125,3.671875,128490000
2000-02-16,3.534374952316284,3.534374952316284,3.671875,3.53125,3.637500047683716,85204000
2000-02-17,3.450000047683716,3.450000047683716,3.565624952316284,3.4000000953674316,3.5625,122592000
2000-02-18,3.237499952316284,3.237499952316284,3.450000047683716,3.1937499046325684,3.421875,174528000
2000-02-22,3.1781249046325684,3.1781249046325684,3.325000047683716,3.153125047683716,3.246875047683716,113716000
2000-02-23,3.5218749046325684,3.5218749046325684,3.5875000953674316,3.234375,3.2437500953674316,168824000
2000-02-24,3.421875,3.421875,3.5687499046325684,3.28125,3.528125047683716,117386000
2000-02-25,3.456249952316284,3.456249952316284,3.46875,3.2593750953674316,3.371875047683716,97410000
2000-02-28,3.2874999046325684,3.2874999046325684,3.359375,3.206249952316284,3.328125,101154000
2000-02-29,3.4437499046325684,3.4437499046325684,3.4484379291534424,3.293750047683716,3.299999952316284,142970000
2000-03-01,3.293750047683716,3.293750047683716,3.424999952316284,3.25,3.3812499046325684,111534000
2000-03-02,3.128124952316284,3.128124952316284,3.25,3.109375,3.246875047683716,159602000
2000-03-03,3.125,3.125,3.237499952316284,3.1031250953674316,3.1624999046325684,121190000
2000-03-06,3.1968750953674316,3.1968750953674316,3.362499952316284,3.140625,3.143749952316284,153316000
2000-03-07,3.174999952316284,3.174999952316284,3.2906250953674316,3.106250047683716,3.2437500953674316,83576000
2000-03-08,3.1812500953674316,3.1812500953674316,3.237499952316284,3.028125047683716,3.1624999046325684,118814000
2000-03-09,3.440624952316284,3.440624952316284,3.450000047683716,3.109375,3.1500000953674316,166250000
2000-03-10,3.34375,3.34375,3.426563024520874,3.25,3.362499952316284,74270000
2000-03-13,3.265625,3.265625,3.331249952316284,3.1500000953674316,3.200000047683716,112686000
2000-03-14,3.28125,3.28125,3.346874952316284,3.168750047683716,3.3031249046325684,96106000
2000-03-15,3.1875,3.1875,3.2562499046325684,3.0999999046325684,3.237499952316284,121654000
2000-03-16,3.3125,3.3125,3.3187499046325684,3.0,3.112499952316284,194062000
