Price,Adj Close,Close,High,Low,Open,Volume
2014-08-08,72.84068298339844,73.05999755859375,73.43000030517578,72.55999755859375,73.4000015258789,27202000
2014-08-11,73.21954345703125,73.44000244140625,73.91000366210938,73.05999755859375,73.45999908447266,24591000
2014-08-12,72.61138153076172,72.83000183105469,73.33000183105469,72.22000122070312,73.08999633789062,27419000
2014-08-13,73.54855346679688,73.7699966430664,74.25,73.05000305175781,73.12000274658203,29266000
2014-08-14,74.07696533203125,74.30000305175781,74.37999725341797,73.69000244140625,73.97000122070312,22207000
2014-08-15,73.40897369384766,73.62999725341797,74.6500015258789,73.0,74.31999969482422,38846600
2014-08-18,74.3660888671875,74.58999633789062,74.72000122070312,73.95999908447266,74.0,23974000
2014-08-19,75.06399536132812,75.29000091552734,75.58000183105469,74.51000213623047,74.80999755859375,26679000
2014-08-20,74.5854263305664,74.80999755859375,75.18000030517578,74.62000274658203,74.97000122070312,22917000
2014-08-21,74.34616088867188,74.56999969482422,75.19000244140625,74.41000366210938,74.91999816894531,20102000
2014-08-22,74.34616088867188,74.56999969482422,74.7300033569336,73.56999969482422,74.33999633789062,20897000
2014-08-25,74.79479217529297,75.0199966430664,75.27999877929688,74.79000091552734,74.94000244140625,19734000
2014-08-26,75.73197937011719,75.95999908447266,75.98999786376953,74.7300033569336,75.0,23993000
2014-08-27,74.40596771240234,74.62999725341797,75.48999786376953,74.45999908447266,75.2699966430664,36323000
2014-08-28,73.6382827758789,73.86000061035156,74.43000030517578,73.7300033569336,74.0,21947000
2014-08-29,74.59539794921875,74.81999969482422,74.81999969482422,74.01000213623047,74.30000305175781,26241000
2014-09-02,76.44982147216797,76.68000030517578,76.69999694824219,74.81999969482422,75.01000213623047,34979000
2014-09-03,75.60237121582031,75.83000183105469,77.4800033569336,75.5999984741211,77.13999938964844,32389000
2014-09-04,75.72200012207031,75.94999694824219,76.93000030517578,75.52999877929688,75.88999938964844,26676000
2014-09-05,77.02808380126953,77.26000213623047,77.37999725341797,75.5999984741211,76.0999984741211,29476000
2014-09-08,77.65618133544922,77.88999938964844,78.16999816894531,77.01000213623047,77.26000213623047,28183000
2014-09-09,76.43984985351562,76.66999816894531,78.16999816894531,76.19999694824219,77.58999633789062,28882000
2014-09-10,77.19756317138672,77.43000030517578,77.94999694824219,76.51000213623047,76.5199966430664,29909000
2014-09-11,77.68608856201172,77.91999816894531,78.36000061035156,77.05000305175781,77.12999725341797,32219000
2014-09-12,77.24742126464844,77.4800033569336,78.30000305175781,77.0999984741211,78.0199966430664,26676800
2014-09-15,74.35611724853516,74.58000183105469,77.25,73.43000030517578,77.1500015258789,49679000
2014-09-16,75.85161590576172,76.08000183105469,76.2300033569336,73.06999969482422,73.5199966430664,37742000
2014-09-17,76.20056915283203,76.43000030517578,77.25,75.56999969482422,75.95999908447266,28693000
2014-09-18,76.76885986328125,77.0,77.33000183105469,76.5199966430664,76.7699966430664,23031000
2014-09-19,77.67613220214844,77.91000366210938,78.30000305175781,76.44000244140625,77.4000015258789,76671000
2014-09-22,76.56946563720703,76.80000305175781,77.52999877929688,75.94999694824219,77.0,31961000
2014-09-23,78.05498504638672,78.29000091552734,78.62999725341797,76.04000091552734,76.33000183105469,36814000
2014-09-24,78.30423736572266,78.54000091552734,78.62000274658203,77.51000213623047,78.0999984741211,30680000
2014-09-25,76.98819732666016,77.22000122070312,78.94000244140625,77.12999725341797,78.5999984741211,37533000
2014-09-26,78.55348205566406,78.79000091552734,78.83999633789062,77.33000183105469,77.58999633789062,28872000
2014-09-29,78.76285552978516,79.0,79.19999694824219,77.91000366210938,78.12000274658203,34031000
2014-09-30,78.802734375,79.04000091552734,79.70999908447266,78.5999984741211,79.3499984741211,35899000
2014-10-01,76.32020568847656,76.55000305175781,78.81999969482422,75.9000015258789,78.77999877929688,55090000
2014-10-02,76.84862518310547,77.08000183105469,77.4800033569336,75.63999938964844,76.56999969482422,36488000
2014-10-03,77.2075424194336,77.44000244140625,78.05999755859375,77.26000213623047,77.76000213623047,23340000
2014-10-06,77.3271713256836,77.55999755859375,77.88999938964844,76.8499984741211,77.19000244140625,25729000
2014-10-07,76.06098937988281,76.29000091552734,77.94999694824219,76.23999786376953,77.05000305175781,25317000
2014-10-08,77.28729248046875,77.5199966430664,77.70999908447266,75.0999984741211,76.18000030517578,32976000
2014-10-09,75.68213653564453,75.91000366210938,77.76000213623047,75.8499984741211,77.27999877929688,32487000
2014-10-10,72.6911392211914,72.91000366210938,76.5,72.76000213623047,75.58999633789062,52146000
2014-10-13,72.7708969116211,72.98999786376953,74.77999877929688,72.5199966430664,73.2300033569336,43938000
2014-10-14,73.36909484863281,73.58999633789062,74.18000030517578,72.05000305175781,74.0,50299000
2014-10-15,72.99022674560547,73.20999908447266,73.80000305175781,70.31999969482422,71.69000244140625,61528000
2014-10-16,72.41197967529297,72.62999725341797,73.3499984741211,70.58000183105469,70.79000091552734,53529000
2014-10-17,75.72200012207031,75.94999694824219,76.0,73.75,74.2300033569336,76342000
2014-10-20,76.71900177001953,76.94999694824219,77.08999633789062,75.37999725341797,75.5999984741211,34701000
2014-10-21,78.45378112792969,78.69000244140625,78.73999786376953,77.1500015258789,77.55999755859375,32252000
2014-10-22,78.13475036621094,78.37000274658203,79.8499984741211,78.01000213623047,78.81999969482422,41862000
2014-10-23,79.79972839355469,80.04000091552734,80.62999725341797,79.01000213623047,79.37999725341797,35056000
2014-10-24,80.42784118652344,80.66999816894531,80.81999969482422,79.31999969482422,80.19999694824219,32248000
2014-10-27,80.03900909423828,80.27999877929688,80.80000305175781,79.76000213623047,80.73999786376953,30169000
2014-10-28,80.52753448486328,80.7699966430664,81.16000366210938,79.56999969482422,80.18000030517578,74212000
2014-10-29,75.63227844238281,75.86000061035156,76.87999725341797,74.77999877929688,75.44999694824219,106120000
2014-10-30,73.88753509521484,74.11000061035156,75.3499984741211,72.9000015258789,75.05000305175781,83270000
2014-10-31,74.764892578125,74.98999786376953,75.69999694824219,74.44999694824219,74.93000030517578,44544000
2014-11-03,73.65821838378906,73.87999725341797,75.5199966430664,73.69999694824219,75.47000122070312,40727000
2014-11-04,75.53258514404297,75.76000213623047,75.7699966430664,73.6500015258789,74.2300033569336,39326000
2014-11-05,74.60537719726562,74.83000183105469,76.80000305175781,74.41999816894531,76.51000213623047,35913000
2014-11-06,75.0340805053711,75.26000213623047,75.5999984741211,74.30999755859375,74.88999938964844,21383000
2014-11-07,75.37306213378906,75.5999984741211,75.86000061035156,75.0199966430664,75.38999938964844,20774000
2014-11-10,74.77486419677734,75.0,75.4800033569336,74.61000061035156,75.36000061035156,21575100
2014-11-11,74.38603210449219,74.61000061035156,74.9800033569336,74.02999877929688,74.94999694824219,18715700
2014-11-12,74.4957046508789,74.72000122070312,75.13999938964844,73.54000091552734,74.27999877929688,26536600
2014-11-13,74.02711486816406,74.25,75.23999786376953,73.63999938964844,74.73999786376953,26448500
2014-11-14,74.65522003173828,74.87999725341797,74.93000030517578,74.04000091552734,74.2699966430664,19476900
2014-11-17,74.01713562011719,74.23999786376953,75.66000366210938,73.87999725341797,74.87999725341797,28701200
2014-11-18,74.11683654785156,74.33999633789062,74.80000305175781,73.9000015258789,74.44999694824219,20690500
2014-11-19,73.10987854003906,73.33000183105469,74.54000091552734,73.11000061035156,74.01000213623047,25441200
2014-11-20,73.37906646728516,73.5999984741211,73.98999786376953,72.51000213623047,72.80000305175781,19154900
2014-11-21,73.52861022949219,73.75,74.5,73.5,74.5,23060400
2014-11-24,73.78783416748047,74.01000213623047,74.3499984741211,73.3499984741211,73.54000091552734,22103800
2014-11-25,75.40296936035156,75.62999725341797,75.73999786376953,74.12999725341797,74.20999908447266,32250200
2014-11-26,77.38700103759766,77.62000274658203,77.77999877929688,75.51000213623047,75.52999877929688,32695300
2014-11-28,77.46675872802734,77.69999694824219,78.2699966430664,77.2300033569336,77.66999816894531,15992000
2014-12-01,74.87455749511719,75.0999984741211,77.30999755859375,74.80000305175781,77.26000213623047,31789900
2014-12-02,75.23347473144531,75.45999908447266,75.91000366210938,75.04000091552734,75.33000183105469,16773900
2014-12-03,74.65522003173828,74.87999725341797,75.7300033569336,74.4000015258789,75.37999725341797,16689900
2014-12-04,75.01414489746094,75.23999786376953,75.55000305175781,74.66000366210938,74.83000183105469,14362800
2014-12-05,76.13078308105469,76.36000061035156,76.76000213623047,75.36000061035156,75.80000305175781,24306400
2014-12-08,76.29029083251953,76.5199966430664,77.25,75.4000015258789,76.18000030517578,25733900
2014-12-09,76.60933685302734,76.83999633789062,76.93000030517578,74.77999877929688,75.19999694824219,25358600
2014-12-10,75.9513168334961,76.18000030517578,77.55000305175781,76.06999969482422,76.6500015258789,32210500
2014-12-11,77.49667358398438,77.7300033569336,78.5199966430664,76.4800033569336,76.5199966430664,33462100
2014-12-12,77.59636688232422,77.83000183105469,78.87999725341797,77.0199966430664,77.16000366210938,28091600
2014-12-15,76.75888061523438,76.98999786376953,78.58000183105469,76.55999755859375,78.45999908447266,29396500
2014-12-16,74.4657974243164,74.69000244140625,77.38999938964844,74.58999633789062,76.19000244140625,31554600
2014-12-17,75.88153076171875,76.11000061035156,76.41000366210938,74.9000015258789,75.01000213623047,29203900
2014-12-18,78.16465759277344,78.4000015258789,78.4000015258789,76.51000213623047,76.88999938964844,34222100
2014-12-19,79.64020538330078,79.87999725341797,80.0,78.33000183105469,78.75,43335000
2014-12-22,81.20549774169922,81.44999694824219,81.88999938964844,80.0,80.08000183105469,31395800
2014-12-23,80.3680191040039,80.61000061035156,82.16999816894531,80.4000015258789,82.0199966430664,19865800
2014-12-24,80.52753448486328,80.7699966430664,81.43000030517578,80.75,81.02999877929688,7685500
2014-12-26,80.53751373291016,80.77999877929688,81.27999877929688,80.51000213623047,81.0199966430664,10647400
2014-12-29,79.77979278564453,80.0199966430664,80.95999908447266,79.70999908447266,80.48999786376953,14134700
2014-12-30,78.9822006225586,79.22000122070312,80.58999633789062,79.0999984741211,79.8499984741211,14370800
2014-12-31,77.7857894897461,78.0199966430664,79.80000305175781,77.86000061035156,79.54000091552734,19935400
2015-01-02,78.21450805664062,78.44999694824219,78.93000030517578,77.69999694824219,78.58000183105469,18177500
2015-01-05,76.95828247070312,77.19000244140625,79.25,76.86000061035156,77.9800033569336,26452200
2015-01-06,75.9214096069336,76.1500015258789,77.58999633789062,75.36000061035156,77.2300033569336,27399300
2015-01-07,75.9214096069336,76.1500015258789,77.36000061035156,75.81999969482422,76.76000213623047,22045300
2015-01-08,77.94532012939453,78.18000030517578,78.2300033569336,76.08000183105469,76.73999786376953,23961000
2015-01-09,77.50663757324219,77.73999786376953,78.62000274658203,77.19999694824219,78.19999694824219,21157000
2015-01-12,76.48970031738281,76.72000122070312,78.0,76.20999908447266,77.83999633789062,19190200
2015-01-13,76.22050476074219,76.44999694824219,78.08000183105469,75.8499984741211,77.2300033569336,25179600
2015-01-14,76.05101776123047,76.27999877929688,77.19999694824219,76.02999877929688,76.41999816894531,25918600
2015-01-15,73.82772064208984,74.05000305175781,76.56999969482422,73.54000091552734,76.4000015258789,34134000
2015-01-16,74.95431518554688,75.18000030517578,75.31999969482422,73.83999633789062,74.04000091552734,21791500
2015-01-20,76.01113891601562,76.23999786376953,76.30999755859375,74.81999969482422,75.72000122070312,22821600
2015-01-21,76.50963592529297,76.73999786376953,77.30000305175781,75.8499984741211,76.16000366210938,25096700
2015-01-22,77.41691589355469,77.6500015258789,77.75,76.68000030517578,77.16999816894531,19519500
2015-01-23,77.59636688232422,77.83000183105469,78.19000244140625,77.04000091552734,77.6500015258789,16746500
2015-01-26,77.2673568725586,77.5,78.47000122070312,77.29000091552734,77.9800033569336,19260800
2015-01-27,75.5525131225586,75.77999877929688,76.87999725341797,75.62999725341797,76.70999908447266,20110000
2015-01-28,76.01113891601562,76.23999786376953,77.63999938964844,76.0,76.9000015258789,53306400
2015-01-29,77.76585388183594,78.0,78.0199966430664,74.20999908447266,76.8499984741211,61293500
2015-01-30,75.68213653564453,75.91000366210938,78.16000366210938,75.75,78.0,42649500
2015-02-02,74.764892578125,74.98999786376953,76.13999938964844,73.75,76.11000061035156,41955300
2015-02-03,75.17366790771484,75.4000015258789,75.58000183105469,73.86000061035156,75.19000244140625,26957700
2015-02-04,75.40296936035156,75.62999725341797,76.3499984741211,75.01000213623047,75.08999633789062,20277400
2015-02-05,75.3830337524414,75.61000061035156,75.9800033569336,75.20999908447266,75.70999908447266,15062600
2015-02-06,74.2464599609375,74.47000122070312,75.69999694824219,74.25,75.68000030517578,21211000
2015-02-09,74.21654510498047,74.44000244140625,74.83000183105469,73.44999694824219,74.05000305175781,16194300
2015-02-10,74.96429443359375,75.19000244140625,75.33999633789062,74.5,74.8499984741211,15811300
2015-02-11,76.28033447265625,76.51000213623047,76.75,75.02999877929688,75.08999633789062,20877400
2015-02-12,76.00117492675781,76.2300033569336,76.87000274658203,75.88999938964844,76.86000061035156,17235000
2015-02-13,75.51264190673828,75.73999786376953,76.4800033569336,75.5,76.45999908447266,18621900
2015-02-17,75.37306213378906,75.5999984741211,76.91000366210938,75.08000183105469,75.30000305175781,25254400
2015-02-18,76.47972869873047,76.70999908447266,76.9000015258789,75.44999694824219,75.94000244140625,22426400
2015-02-19,79.18159484863281,79.41999816894531,79.83999633789062,76.94999694824219,76.98999786376953,45851200
2015-02-20,79.66015625,79.9000015258789,80.33999633789062,79.19999694824219,79.55000305175781,36931700
2015-02-23,78.60333251953125,78.83999633789062,80.19000244140625,78.37999725341797,79.95999908447266,24139100
2015-02-24,78.21450805664062,78.44999694824219,79.4800033569336,78.0999984741211,78.5,18897100
2015-02-25,79.3211669921875,79.55999755859375,80.19999694824219,78.5,78.5,25593800
2015-02-26,80.16862487792969,80.41000366210938,81.37000274658203,79.72000122070312,79.87999725341797,31111900
2015-02-27,78.73294830322266,78.97000122070312,81.2300033569336,78.62000274658203,80.68000030517578,30739200
2015-03-02,79.51060485839844,79.75,79.86000061035156,78.5199966430664,79.0,21662500
2015-03-03,79.36104583740234,79.5999984741211,79.69999694824219,78.5199966430664,79.61000061035156,18635000
2015-03-04,80.65715026855469,80.9000015258789,81.1500015258789,78.8499984741211,79.30000305175781,28126700
2015-03-05,80.96621704101562,81.20999908447266,81.98999786376953,81.05000305175781,81.2300033569336,27825700
2015-03-06,79.76982116699219,80.01000213623047,81.33000183105469,79.83000183105469,80.9000015258789,24488600
2015-03-09,79.2015380859375,79.44000244140625,79.91000366210938,78.62999725341797,79.68000030517578,18925100
2015-03-10,77.31721496582031,77.55000305175781,79.26000213623047,77.55000305175781,78.5,23067100
2015-03-11,77.33715057373047,77.56999969482422,78.43000030517578,77.26000213623047,77.80000305175781,20215700
2015-03-12,78.69306182861328,78.93000030517578,79.05000305175781,77.91000366210938,78.0999984741211,16093300
2015-03-13,77.81571197509766,78.05000305175781,79.37999725341797,77.68000030517578,78.5999984741211,18557300
2015-03-16,77.83563995361328,78.06999969482422,78.12000274658203,77.36000061035156,77.95999908447266,19305400
2015-03-17,79.12177276611328,79.36000061035156,79.77999877929688,78.33999633789062,78.36000061035156,22170000
2015-03-18,80.66712951660156,80.91000366210938,81.23999786376953,79.16999816894531,79.25,36912400
2015-03-19,82.50160217285156,82.75,83.0,81.0,81.12000274658203,42099500
2015-03-20,83.54845428466797,83.80000305175781,84.5999984741211,83.06999969482422,83.38999938964844,44466300
2015-03-23,84.17655944824219,84.43000030517578,84.95999908447266,83.30000305175781,83.91999816894531,27357300
2015-03-24,85.05391693115234,85.30999755859375,86.06999969482422,84.5199966430664,84.70999908447266,32576500
2015-03-25,82.67108154296875,82.91999816894531,85.5199966430664,82.91999816894531,85.5,37436100
2015-03-26,82.76081848144531,83.01000213623047,83.7699966430664,82.13999938964844,82.72000122070312,32794800
2015-03-27,83.0499496459961,83.30000305175781,83.94999694824219,82.87999725341797,83.37999725341797,18372600
2015-03-30,82.95024871826172,83.19999694824219,84.33999633789062,82.41000366210938,83.80999755859375,24527700
2015-03-31,81.97319030761719,82.22000122070312,83.5,82.20999908447266,82.9000015258789,19734300
2015-04-01,81.42483520507812,81.66999816894531,82.72000122070312,80.87000274658203,82.5,22058200
2015-04-02,81.31517028808594,81.55999755859375,82.55999755859375,81.44000244140625,82.25,19664100
2015-04-06,82.1925277709961,82.44000244140625,82.80999755859375,80.80000305175781,80.80000305175781,19062900
2015-04-07,82.07288360595703,82.31999969482422,83.41999816894531,82.22000122070312,82.6500015258789,17467000
2015-04-08,82.03300476074219,82.27999877929688,83.0999984741211,81.83999633789062,82.62999725341797,18966700
2015-04-09,81.92333221435547,82.16999816894531,82.80000305175781,81.70999908447266,82.5,15927300
2015-04-10,81.7937240600586,82.04000091552734,82.61000061035156,81.91000366210938,82.20999908447266,12529700
2015-04-13,82.76081848144531,83.01000213623047,83.94000244140625,81.91999816894531,81.93000030517578,26883100
2015-04-14,83.269287109375,83.5199966430664,83.69000244140625,82.44000244140625,83.16999816894531,19634200
2015-04-15,82.46171569824219,82.70999908447266,83.66000366210938,82.2699966430664,83.55000305175781,22390900
2015-04-16,82.06291961669922,82.30999755859375,83.06999969482422,82.1500015258789,82.47000122070312,13769700
2015-04-17,80.53751373291016,80.77999877929688,82.11000061035156,80.37000274658203,81.4800033569336,24215000
2015-04-20,82.84056854248047,83.08999633789062,83.1500015258789,81.23999786376953,81.54000091552734,28796800
2015-04-21,83.36898803710938,83.62000274658203,84.48999786376953,83.54000091552734,84.0,27171900
2015-04-22,84.3759536743164,84.62999725341797,84.73999786376953,83.6500015258789,84.31999969482422,45548000
2015-04-23,82.1626205444336,82.41000366210938,85.58999633789062,82.41000366210938,84.0999984741211,73728100
2015-04-24,81.28526306152344,81.52999877929688,82.94000244140625,81.4800033569336,82.7699966430664,29660400
2015-04-27,81.66412353515625,81.91000366210938,82.93000030517578,81.62999725341797,81.87000274658203,25446000
2015-04-28,80.43781280517578,80.68000030517578,81.9000015258789,80.2300033569336,81.83000183105469,23775300
2015-04-29,80.22844696044922,80.47000122070312,81.38999938964844,79.5199966430664,80.01000213623047,26430300
2015-04-30,78.53353881835938,78.7699966430664,80.95999908447266,78.31999969482422,80.01000213623047,28999000
2015-05-01,78.75287628173828,78.98999786376953,79.76000213623047,78.11000061035156,79.23999786376953,24136400
2015-05-04,78.57342529296875,78.80999755859375,79.69000244140625,78.62999725341797,79.33000183105469,14692000
2015-05-05,77.3271713256836,77.55999755859375,78.80000305175781,77.22000122070312,78.55000305175781,22311300
2015-05-06,77.86555480957031,78.0999984741211,78.80999755859375,77.05000305175781,77.97000122070312,28663000
2015-05-07,78.19456481933594,78.43000030517578,78.94000244140625,77.55999755859375,78.0,19749400
2015-05-08,78.27432250976562,78.51000213623047,79.2300033569336,78.02999877929688,79.0999984741211,19943600
2015-05-11,77.77583312988281,78.01000213623047,79.02999877929688,77.93000030517578,78.4800033569336,18874100
2015-05-12,77.22747802734375,77.45999908447266,77.88999938964844,76.79000091552734,77.87000274658203,21285300
2015-05-13,78.20453643798828,78.44000244140625,78.52999877929688,77.6500015258789,77.72000122070312,21512300
2015-05-14,81.12574005126953,81.37000274658203,81.8499984741211,78.66999816894531,78.94000244140625,49438000
2015-05-15,80.17859649658203,80.41999816894531,81.5199966430664,80.18000030517578,81.41000366210938,27069900
2015-05-18,80.63720703125,80.87999725341797,81.37999725341797,80.2300033569336,80.33000183105469,21613700
2015-05-19,80.3879623413086,80.62999725341797,81.69000244140625,80.55000305175781,81.25,17955400
2015-05-20,80.30821228027344,80.55000305175781,81.0999984741211,79.45999908447266,80.47000122070312,23056900
2015-05-21,80.23841094970703,80.4800033569336,80.91999816894531,80.08000183105469,80.19000244140625,13402700
2015-05-22,80.29823303222656,80.54000091552734,81.30999755859375,80.25,80.3499984741211,19567900
2015-05-26,79.09186553955078,79.33000183105469,80.5999984741211,79.08000183105469,80.43000030517578,16321300
2015-05-27,80.30821228027344,80.55000305175781,80.66000366210938,79.43000030517578,79.5999984741211,14160900
2015-05-28,79.90940856933594,80.1500015258789,81.06999969482422,80.0,80.25,11982000
2015-05-29,78.95227813720703,79.19000244140625,80.06999969482422,78.87999725341797,79.94999694824219,16134600
2015-06-01,80.04898834228516,80.29000091552734,80.37999725341797,78.66000366210938,79.30000305175781,18119000
2015-06-02,80.19853210449219,80.44000244140625,81.3499984741211,79.55999755859375,79.76000213623047,18923300
2015-06-03,82.1925277709961,82.44000244140625,82.52999877929688,81.25,81.3499984741211,31775000
2015-06-04,81.80370330810547,82.05000305175781,82.94999694824219,81.51000213623047,82.13999938964844,20863900
2015-06-05,81.89342498779297,82.13999938964844,82.45999908447266,81.51000213623047,81.87000274658203,16143100
2015-06-08,80.42784118652344,80.66999816894531,82.0,80.12999725341797,81.81999969482422,16915500
2015-06-09,80.42784118652344,80.66999816894531,81.19000244140625,79.31999969482422,80.5999984741211,16497500
2015-06-10,81.91336822509766,82.16000366210938,82.5999984741211,80.80999755859375,80.83000183105469,21531200
2015-06-11,81.58436584472656,81.83000183105469,82.9000015258789,81.36000061035156,82.30999755859375,18656800
2015-06-12,81.28526306152344,81.52999877929688,82.08999633789062,81.19999694824219,81.37000274658203,11417900
2015-06-15,80.46772003173828,80.70999908447266,80.93000030517578,80.06999969482422,80.55000305175781,18805100
2015-06-16,80.8166732788086,81.05999755859375,81.51000213623047,80.44999694824219,80.81999969482422,13693700
2015-06-17,81.54448699951172,81.79000091552734,82.22000122070312,81.33999633789062,81.76000213623047,18350300
2015-06-18,82.66111755371094,82.91000366210938,83.19000244140625,81.56999969482422,81.63999938964844,26782600
2015-06-19,82.26232147216797,82.51000213623047,82.9800033569336,82.12000274658203,82.83000183105469,23353200
2015-06-22,84.48562622070312,84.73999786376953,84.97000122070312,83.30999755859375,83.41000366210938,29383100
2015-06-23,87.61619567871094,87.87999725341797,87.97000122070312,84.76000213623047,84.95999908447266,50667900
2015-06-24,88.59325408935547,88.86000061035156,89.25,87.44999694824219,87.66000366210938,41370200
2015-06-25,87.71589660644531,87.9800033569336,89.4000015258789,87.83999633789062,89.26000213623047,27302000
2015-06-26,87.74581146240234,88.01000213623047,88.33999633789062,86.83000183105469,88.12000274658203,38214600
2015-06-29,85.54244995117188,85.80000305175781,87.5,85.7300033569336,86.61000061035156,35957900
2015-06-30,85.51252746582031,85.7699966430664,86.69999694824219,85.56999969482422,86.5999984741211,23016500
2015-07-01,86.64911651611328,86.91000366210938,87.94999694824219,86.48999786376953,86.7699966430664,25260000
2015-07-02,87.02796936035156,87.29000091552734,87.44000244140625,86.33999633789062,87.4000015258789,16908800
2015-07-06,87.28719329833984,87.55000305175781,88.19000244140625,86.38999938964844,86.48999786376953,24635900
2015-07-07,86.95818328857422,87.22000122070312,87.8499984741211,85.2300033569336,87.80000305175781,33059900
2015-07-08,85.39288330078125,85.6500015258789,86.75,85.44999694824219,86.29000091552734,24399300
2015-07-09,85.62220764160156,85.87999725341797,87.5999984741211,85.6500015258789,86.7300033569336,23307400
2015-07-10,87.68598937988281,87.94999694824219,88.22000122070312,86.7699966430664,87.3499984741211,23245900
2015-07-13,89.82952880859375,90.0999984741211,90.22000122070312,88.41999816894531,88.66000366210938,29976700
2015-07-14,89.41079711914062,89.68000030517578,90.80000305175781,89.6500015258789,90.45999908447266,26627800
2015-07-15,89.49056243896484,89.76000213623047,90.98999786376953,89.41999816894531,90.0,30886600
2015-07-16,90.57727813720703,90.8499984741211,90.86000061035156,89.7699966430664,90.27999877929688,21804100
2015-07-17,94.6849136352539,94.97000122070312,95.38999938964844,92.54000091552734,92.55000305175781,54001600
2015-07-20,97.61609649658203,97.91000366210938,98.5999984741211,95.36000061035156,95.8499984741211,54860500
2015-07-21,98.09465026855469,98.38999938964844,99.23999786376953,97.13999938964844,98.94999694824219,39453300
2015-07-22,96.74870300292969,97.04000091552734,97.58000183105469,95.91999816894531,96.73999786376953,28299500
2015-07-23,95.15350341796875,95.44000244140625,97.44999694824219,94.80999755859375,96.95999908447266,29418800
2015-07-24,96.65897369384766,96.94999694824219,97.76000213623047,95.87999725341797,97.3499984741211,33444900
2015-07-27,93.88731384277344,94.16999816894531,96.61000061035156,93.83000183105469,96.58000183105469,38585400
2015-07-28,95.00395202636719,95.29000091552734,95.55999755859375,93.30999755859375,94.83999633789062,35236000
2015-07-29,96.6988525390625,96.98999786376953,97.27999877929688,94.73999786376953,96.31999969482422,64648300
2015-07-30,94.9241943359375,95.20999908447266,95.80999755859375,91.80000305175781,94.91000366210938,86211300
2015-07-31,93.72779846191406,94.01000213623047,96.33000183105469,93.94999694824219,94.94999694824219,46509000
2015-08-03,93.85740661621094,94.13999938964844,95.08000183105469,92.80000305175781,93.52999877929688,29343100
2015-08-04,93.77764129638672,94.05999755859375,94.7300033569336,93.33000183105469,93.79000091552734,20136000
2015-08-05,96.15050506591797,96.44000244140625,97.08999633789062,95.18000030517578,95.25,29813200
2015-08-06,94.83445739746094,95.12000274658203,98.73999786376953,94.41999816894531,97.18000030517578,42271300
2015-08-07,94.01692962646484,94.30000305175781,95.4000015258789,93.61000061035156,95.37999725341797,23199100
2015-08-10,93.86737823486328,94.1500015258789,95.9000015258789,93.62999725341797,95.68000030517578,21624200
2015-08-11,93.3389663696289,93.62000274658203,94.76000213623047,92.9000015258789,93.7300033569336,22491000
2015-08-12,93.90725708007812,94.19000244140625,94.44000244140625,91.19000244140625,92.69999694824219,27050500
2015-08-13,93.14954376220703,93.43000030517578,94.7300033569336,93.3499984741211,94.05000305175781,17451800
2015-08-14,94.13655853271484,94.41999816894531,94.72000122070312,93.20999908447266,93.54000091552734,15929700
2015-08-17,93.64803314208984,93.93000030517578,94.45999908447266,93.38999938964844,94.41999816894531,18313500
2015-08-18,94.88431549072266,95.16999816894531,95.8499984741211,94.04000091552734,94.08000183105469,22278800
2015-08-19,95.02389526367188,95.30999755859375,96.0999984741211,94.16000366210938,94.62999725341797,23251300
2015-08-20,90.28815460205078,90.55999755859375,94.7699966430664,90.45999908447266,93.54000091552734,44598200
2015-08-21,85.8016586303711,86.05999755859375,89.18000030517578,85.61000061035156,87.5199966430664,62778700
2015-08-24,81.84357452392578,82.08999633789062,82.08999633789062,72.0,77.02999877929688,83710700
2015-08-25,82.75084686279297,83.0,87.66999816894531,83.0,86.94999694824219,52021200
2015-08-26,86.92826843261719,87.19000244140625,87.45999908447266,83.26000213623047,85.94999694824219,45124300
2015-08-27,89.46065521240234,89.7300033569336,90.05999755859375,87.19000244140625,89.0999984741211,42431400
2015-08-28,90.73680114746094,91.01000213623047,91.4800033569336,89.79000091552734,89.87999725341797,33215900
2015-08-31,89.16153717041016,89.43000030517578,91.05000305175781,88.88999938964844,90.5999984741211,32850700
2015-09-01,86.96814727783203,87.2300033569336,89.38999938964844,86.5,86.8499984741211,36097400
2015-09-02,89.62017059326172,89.88999938964844,89.88999938964844,87.62999725341797,88.80999755859375,27190500
2015-09-03,87.88539123535156,88.1500015258789,89.81999969482422,87.7300033569336,89.76000213623047,27048200
2015-09-04,87.99505615234375,88.26000213623047,88.38999938964844,86.69999694824219,87.19999694824219,27328700
2015-09-08,89.26124572753906,89.52999877929688,90.23999786376953,88.83000183105469,89.69000244140625,27012500
2015-09-09,90.16851043701172,90.44000244140625,91.9800033569336,90.16999816894531,90.77999877929688,32551100
2015-09-10,91.70389556884766,91.9800033569336,92.05999755859375,89.62999725341797,90.06999969482422,26437400
2015-09-11,91.773681640625,92.05000305175781,92.08000183105469,91.12999725341797,91.68000030517578,21185000
2015-09-14,92.03289031982422,92.30999755859375,92.62000274658203,91.5999984741211,92.30999755859375,20127900
2015-09-15,92.62113189697266,92.9000015258789,93.25,91.79000091552734,92.37000274658203,18859400
2015-09-16,93.16947174072266,93.44999694824219,93.5999984741211,92.62999725341797,92.9000015258789,16321200
